tokens	ner_tags
"['I', ""'"", 'm', 'at', 'Bahçelievler', '(', 'İstanbul', ',', 'Türkiye', ')', 'w', '/', '33', 'others']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']
['Allahım', 'sana', 'geliyorummm']	['O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Eymen', 'İletişim']"	['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION']
['1783', 'gün', ',', 'hell', 'yeah', '!']	['O', 'O', 'O', 'O', 'O', 'O']
"['Gün', 'içinde', 'aldıgım', 'en', 'radikal', 'karar', ':', ""'"", 'Birazda', 'salonda', 'yatayım', ""'"", ':', ')', ')']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bahar', 'da', 'olup', 'gelsen', 'artık', ',', 'bende', 'sana', 'açacak', 'tek', 'bir', 'çiçek', 'bile', 'yok', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Direksiyon', 'hocamin', 'asiri', 'yakisikli', 'oglu', 'arabadayken', 'ben', 'o', 'arabayi', 'nasil', 'düzgün', 'kullanayim', 'acaba', '?', 'Diyecegim', 'tek', 'bir', 'sey', 'var', '.', 'Oglum', 'bak', 'git', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'Hayatı', 'kendi', 'seçtiğin', 'gibi', 'yaşarsan', ',', 'senin', 'olur', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['aynaya', 'bakmaktan', 'nefret', 'ettim', 'sence', 'neden', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bir', 'işaret', 'ver', 'tweet', 'at', ':', 'D']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['kararsız', 'insan', '=', 'tehlikeli', 'insan']	['O', 'O', 'O', 'O', 'O']
['bebeğin', 'adını', 'şaziye', 'koymuşlar', 'niye', 'durmadan', 'ağlıyo', 'diyolar', '.', 'ağlar', 'tabi', 'kaderine', 'ağlıyor', '.', 'bebek', 'değil', 'ki', 'resmen', 'teyze', 'o', '.', 'ver', 'elini', 'öpiyim', 'teyze']	['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Iron', 'Maiden', 'konserine', 'gidememek', 'kadar', 'kötü', 'bir', 'durum', 'varsa', 'da', 'artık', 'yok', 'gibi', '.', '(', ':', '/', '&', ':', '(', '/', '&', ':', '(', '/', '&', ':', '(', '&', '/', ':', '(']	['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Obama', 'Hem', 'Ortadoğu', 'ülkelerini', 'karıştırıyor', '(', 'kana', 'buluyor', ',', 'savaşlar', ',', 'katliamlara', 'el', 'altından', 'destek', 'oluyor', ')', 'hem', 'de', 'iftarda', 'ayet', 'okuyor', '!']	['B-PERSON', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sen', 'iyi', 'bilirsin', 'ben', 'en', 'çok', 'seni', 'sevdim', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sen', 'nefsini', 'hayirla', 'mesgul', 'etmezsen', ',', 'o', 'seni', 'şer', 'ile', 'mesgul', 'eder', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Şarköy', 'Sahil', '(', 'Tekirdağ', ',', 'Türkiye', ')', 'w', '/', '13', 'others']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Samsun', 'Yasar', 'Dogu', 'B', '.', 'E', '.', 'S', '.', 'Y', '.', 'O', '(', 'Samsun', ')']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
['İlginç', 'en', 'yakınken', ',', 'en', 'uzak', 'olmak', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['BİRİİ', 'BENİ', 'DENİZE', 'FIRLATABİLİR', 'Mİ', '?']	['O', 'O', 'O', 'O', 'O', 'O']
['peşime', 'takılan', 'tipsiz', 'vol2']	['O', 'O', 'O', 'O']
['Bu', 'ne', 'sıcak', 'ya', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O']
['+', '1000', 'Kredi', 've', 'cok', 'ozel', 'uygulamalariyla', 'gold', 'uyelikli', 'retweet', 'sitesi', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#', 'YenisezonformanTurkTelekomdan', 'oynanan', 'maçta', 'Pierre', 'Webo', 'ilk', 'golümüzü', 'kaydetmiştir', '.', 'TurkTelekom', 'Pierre', 'Webo']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON']
['eskiden', 'olsa', 'dalga', 'geçmek', 'için', 'uğraşırdım', 'da', 'artık', 'ona', 'bile', 'isteğim', 'yok', ':', ')', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Gerizekaliliktan', 'birazdan', 'olceksin', 'guzelim', 'ya']	['O', 'O', 'O', 'O', 'O']
['Hayırlı', 'Cumalar']	['O', 'O']
['Sedamın', 'yanına', 'gidiyorum', ':', ')', ')', 'Seda']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['bence', 'ben', 'bebek', 'bakmak', 'için', 'varııım', ':', 'D']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Birazcık', 'halsiyet']	['O', 'O']
['hava', 'cok', 'sicak', 'yaa', 'tam', 'deniz', 'havasi']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Gallifrey', ""'"", 'e', 'taşınıyorum']"	['B-LOCATION', 'O', 'O', 'O']
['Ama', 'gittigim', 'en', 'sorunsuz', 'festival', '/', 'konser', 'idi', '.', 'İtis', 'kakis', 'ezilme', 'falan', 'hicbir', 'sey', 'olmamisti']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Aklim', 'yine', 'onda']	['O', 'O', 'O']
['Kalktigimdan', 'beri', 'is', 'yapiyorum']	['O', 'O', 'O', 'O']
"['Sedanur', 've', 'Aylin', ""'"", 'i', 'kaybettik', 'ck', 'krkyrm', '.', 's', '.', 's']"	['B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Tolga', 'çok', 'iyi', 'arkadaş', ':', ')']	['B-PERSON', 'O', 'O', 'O', 'O', 'O']
['Bir', 'insandan', 'gıcık', 'alma', 'hızım', 'ışık', 'hızını', 'sollar', 'arkdşlr']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['O', 'rüya', 'neydi', 'öyle', '.', 'Devam', 'etsin', 'diye', 'tekrar', 'yattım', 'olmadı', '.', 'Ama', 'çok', 'güzeldi']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yemen', 'ediyorum', ',', 'bir', 'gun', 'essay', 'yazarken', 'beynim', 'akacak', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['benimle', 'sidik', 'yaristiramazsin', 'velet']	['O', 'O', 'O', 'O']
['❤', '❤', '❤', 'herkese', 'yazmayan', 'olgun', 'adam', 'çekiciliği', '❤', '❤', '❤']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Adam', 'Olana', 'Düsman', 'Olunur']	['O', 'O', 'O', 'O']
"['Evlenmemiş', 'erkeğe', '""', 'bekar', '""', 'Evlenmemiş', 'kadına', '""', 'evde', 'kalmış', 'kız', '""', 'denir', '.', '+', '+']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Miss', 'Doçura', '(', 'Manaus', ',', 'AM', ')']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O']
['Annemin', 'Babiyi', 'oğlumun', 'oğlu', 'diye', 'sevmesi', '.', '.', 'çohoşuma', 'gidiyoorrrr']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Müslüman', 'Olan', 'Papazın', 'Hikâyesi', ':']	['O', 'O', 'O', 'O', 'O']
['+', 'Aşkım', 'twitter', 'şifreni', 'vermicek', 'misin', '?', '-', 'Twitter', 'benim', 'şifre', 'benim', '!']	['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O']
"['Düşünsene', ""'"", ""'"", 'R', ""'"", ""'"", 'leri', 'söyleyemiyorsun', '.', 'ÇILDIVIVSIN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ay', 'ruyamda', 'da', 'Meloyu', 'gordum', 'yia', 'Melo']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
"['Az', 'önce', 'Sağlık', 'Bakanlığı', ""'"", 'ndan', 'aradılar', ',', 'bedava', 'sigara', 'bıraktırma', 'ürünü', 'verelim', 'dediler', '.', 'Nerden', 'biliyor', 'bu', 'gavatlar', 'sigara', 'içtiğimi']"	['O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sen', 'sev', 'ama', 'karşındaki', 'değer', 'verirse', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yok', 'etek', 'boyu', ',', 'yok', 'hamileliği', '.', '.', 'Uğraşmayın', 'bu', 'kadar', ',', 'bence', 'kadınları', 'kaldırın', 'yerine', 'AVM', 'yapın', '.', '.', '.', '.', '#', 'direnhamile']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Cuma', 'günü', 'iş', 'çıkışı', 'şimdi', 'burada', 'olmak', 'vardı', 'değil', 'mi', '?', 'Datça', 'Hayıbükü', 'tertemiz', 'masmavi', 'denizi', ',', 'yemyeşil', 'dağları', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Gelmicem', 'dediğim', 'halde', 'beni', 'almaya', 'gelen', 'arkadaş', '>', '>', '>', '>', '>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kızlar', ',', 'temiz', 'bardak', 'kalmayınca', 'çay', 'bardağıyla', 'su', 'içen', 'adam', 'görürseniz', 'evlenin', 'onla', '.', 'O', 'adam', 'bardağı', 'yıkamaya', 'bile', 'üşeniyodur', '.', 'Nasıl', 'aldatsın']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['ÜZÜLSEKMİ', 'ŞİMDİ', 'ŞU', 'KURBANLIK', 'KOÇ', ""'"", 'A', '.', '.', '.', '.', '…']"	['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ben', 'bazı', 'şarkıları', 'duymaya', 'bile', 'katlanamazken', ',', 'o', 'şarkıları', 'dillerinden', 'düşürmeyenler', 'var', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Mabel', 'Matiz', '-', 'Sultan', 'Süleyman']	['B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON']
['Ülkücüluk', 'Ülkü', 'elden', 'giderken', 'hoplayip', 'ziplayip', 'coşmak', 'değildir', '…']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['UEFA', 'Avrupa', 'Ligi', 'Çeyrek', 'Final', 'Birinci', 'Maçında', 'Lazio', ""'"", 'ya', '78', '.', 'Dakikada', 'Penaltıdan', 'Pierre', 'Webo', '.', '.', '.', '#', 'YenisezonformanTurkTelekomdan', 'TurkTelekom']"	['B-ORGANIZATION', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION']
['Tuba', 'kendini', 'üzmekten', 'baska', 'bı', 'sey', 'bilmez', 'mı', '?', '?']	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['14', '.', '14', 'Turkiyemmmm', '❤', 'Turkiye']	['O', 'O', 'O', 'O', 'O', 'B-LOCATION']
"['.', '.', '.', '.', 'En', 'güzel', 'günlerimin', 'üç', 'mel', ""'"", 'un', 'adamı', 'var', ':', 'Biri', 'sensin', ',', 'Biri', 'o', ',', 'biri', 'ötekisi', '.', '.', '.', 'Kanlı', 'bıçaklı', 'düşmanımdır', 'ikisi', '.', '.', '.', 'N', '.', 'H', '.', 'R', '.', 'N.H.R.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
"['Kılıçtaroğlu', ""'"", 'na', 'söyleyin', 'Din', 'hakkında', 'konuşmayı', 'bıraksın', '.', 'Allah', ""'"", 'ın', 'dinini', 'yer', 'yüzüne', 'indirmesi', 'Hakk', ""'"", 'ın', 'gelmesi', 'batılın', 'yok', 'olması', 'demektir', '.']"	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Hakan', 'peker', ""'"", 'le', 'beraberken', ':', ')']"	['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Beyazşehir', '(', 'Kayseri', ',', 'Kocasinan', ')']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O']
['Bende', 'açıktan', 'okurken', 'şehir', 'dışında', 'okuyormuş', 'gibi', 'farzederim', 'kandırırım', 'kendimi', 'ne', 'yapayım', 'canım', 'annemede', 'saygılar', 'arz', 'ederim', ':', ')', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"[""'"", ""'"", '.', '.', 'Aşk', 'kendinden', 'vazgeçme', 'halidir', '.', ""'"", ""'""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Yagdır', 'Allah', ""'"", 'ım']"	['O', 'O', 'O', 'O']
['Bir', 'insanın', 'nasıl', 'güldüğünden', 'terbiyesini', ',', 'neye', 'güldüğünden', 'akıl', 'seviyesini', 'anlarsın', '.', 'Mevlânâ', 'Hazretleri']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']
['Sinir', 'oluyorum', 'selcuga', 'selcug']	['O', 'O', 'O', 'B-PERSON']
['Bazen', 'insanlar', 'gerçekten', 'aşırı', 'derecede', 'saçmalayabiliyor', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Diyanetteki', 'üst', 'düzeyler', 'istifa', 'edene', 'kadar', ',', 'üzere', ',', 'diyanetle', 'alakalı', 'her', 'etkinliğe', 'tepkimi', 'koyacağım', '.', 'Gerek', 'sözlü', ',', 'gerek', 'hal', 've', 'hareketlerimle', 'Diyanet', 'diyanet']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-ORGANIZATION']
['okul', 'olsada', 'gitmek', 'istemesek']	['O', 'O', 'O', 'O']
['BURSA', 'CALON', 'KAPOLRI']	['B-LOCATION', 'O', 'O']
['Hala', 'win', '8', 'yüklemediniz', 'mi', '?', 'Iyi', 'yaptınız', 'aman', 'deyim', 'sakın', 'sakın', '.']	['O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Bildiğim', 'bir', 'şey', 'var', ';', ""'"", 'beni', 'benden', 'daha', 'iyi', 'bilenin', 'vardır', 'elbet', 'bir', 'bildiği', '.', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Nerdesin', 'güzelim', 'sen']	['O', 'O', 'O']
['Zemzem', 'kuyusuna', 'bakın', '.', 'Bilim', 'adamları', 'bakıyor', '1', ',', '2metre', 'derinlikte', '4bin', 'yıldr', 'milyarlarca', 'insana', 'su', 'veriyor', 'bitmiyor', 'fiziksel', 'hiçbir', 'izahı', 'yok', 'kuyusu']	['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOCATION']
['ahahahahhahahah', 'dılara', ':', 'DSFDF', ':', 'D', ':', 'DF', ':', 'DFSA', ':', 'DF', ':', 'SDF', ':', 'SDF', ':', 'SFD', ':']	['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['kim', 'sevecek', 'söyle', 'benim', 'gibi', 'delice', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Sevgilisine', '""', 'Işığım', '""', 'diyenler', 'varmıs', '.', 'Ayrıldıklarında', 'dalga', 'geçerim', 'lan', ';', '""', 'Ne', 'oldu', 'kanka', ',', 'lamba', 'mı', 'patladı', '?', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Gece', 'yatmaz', 'sabah', 'kalkmaz', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['canım', 'sıkıldı', 'lan', 'ondan', 'herkese', 'ff', 'verıyom', ':', 'ddd']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['merhaba', 'twitter', ':', ')']	['O', 'B-ORGANIZATION', 'O', 'O']
['Bıyığın', 'kızı', 'var', '.']	['O', 'O', 'O', 'O']
['#', 'TeenWolf', '1', '.', 'sezon', 'daha', 'yolun', 'başındayım', ':', '(']	['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['-', 'Aşkım', 'twitter', 'sifreni', 'vermicek', 'misin', '?', '+', 'Twitter', 'benim', 'şifre', 'benim']	['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O']
"['al', 'şimdi', 'şu', '""', 'Allahu', 'Ekber', '""', 'diyerek', 'öldürenleri', 'eleştiren', 'bi', 'hutbenin', 'nesi', 'yanlışta', 'kınıyosun', '?']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'Olmaz', 'dediğin', 'ne', 'varsa', 'hepsi', 'olur', '.', 'Düşmem', 'dersin', 'düşersin', ',', 'şaşmam', 'dersin', 'şaşarsın', '.', 'Öldüm', 'der', 'durur', ',', 'yine', 'de', 'yaşarsın', '.', '""', '(', 'Hz', '.', 'Mevlana', ')']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']
['Hep', 'ben', 'olucam', 'sona', 'kadar', '.']	['O', 'O', 'O', 'O', 'O', 'O']
['Sen', 'yapman', 'gerekeni', 'yap', '.', 'Olması', 'gereken', 'zaten', 'olur', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yine', 'Izmir', 'yine', 'orman', 'yangini', '!']	['O', 'B-LOCATION', 'O', 'O', 'O', 'O']
['RESİM', 'ÇİZMEYE', 'ÇALIŞIRKEN', 'BEN', ';']	['O', 'O', 'O', 'O', 'O']
"['Backstreet', 'Boys', ""'"", 'un', 'yeni', 'albumu', 'cikiyormus', '.', 'Hey', 'gidim', 'hey', 'zamaninda', 'ne', 'dinlerdik', ',', 'nick', 'carter', ""'"", 'a', 'dilenirdik', 'falan', '.', 'Pii']"	['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Çınaraltı']"	['O', 'O', 'O', 'O', 'B-LOCATION']
['yolum', 'Akdeniz', 'Üni', '.', 'düştü', 'ilk', 'tercihte', 'yırttık', ',', 'herkes', 'için', 'hayırlısı', 'olsun', 'bakalım', '.', '.', '.', 'Üni.']	['O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORGANIZATION']
['Zeynep', 'üşenmeden', 'mesajın', 'satırlarınıda', 'saymış', ':', 'Dd']	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']
"['the', 'vampire', 'diaries', ""'"", 'ın', 'son', 'bölümünü', 'tekrar', 'izledim', 've', 'elanaya', 'yine', 'çok', 'pis', 'zıtlandım', '.', 'elana']"	['B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Ohaaa', 'kaç', 'saattir', 'buralardayım', 'ama', 'hiç', 'tweet', 'atmamışımmm']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Uzun', 'zamaan', 'sonra', 'sevgilime', 'kavuşacağımm', '.', 'Çokçokçokçok', 'mutluyuuummm', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['İnsanlari', ',', 'taniyamamak', 'hayal', 'kirikligini', 'getiriyor', 'ardindan', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ben', 'güzel', 'şeyler', 'duymak', 'istiyorum', 'demedim', 'ki', ',', 'sesini', 'duymak', 'istiyorum', ',', 'o', 'kadar']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['hayat', 'candır', 'gerisi', 'heyecandır']	['O', 'O', 'O', 'O']
['Kızıma', 'kavuştum']	['O', 'O']
['Anında', 'cevap', 'yazan', 'bi', 'sevgilin', 'olduğunu', 'düşünsene', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Kavak', 'yerlerindeki', 'Su', ""'"", 'ya', 'benzemiyorummmmmm', 'yerleri', 'Su']"	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'B-PERSON']
['İnci', 'sözlük', 'Üniversitesi', 'Şuku', 'Fakültesi', 'Caps', 'Mühendisliği', '.', '.']	['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Rüyadan', 'daha', 'güzel', 'bir', 'şeydi', 'sanırım', 'gordugum']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Power', 'Spor', 'Merkezi']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION']
['Zor', 'günler', ',', 'insanın', 'dostlarını', 'ayıklayabilmesi', 'için', 'var', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Telefonumu', '2444ten', 'gelen', 'mesajları', 'okumak', 'için', 'kullanıyorum', 'sadece']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Beykent', ""'"", 'te', 'okuyan', 'olan', 'varsa', 'bana', 'bi', 'ulaşsın', '.']"	['B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['İçişleri', 'Bakanı', ':', '386', 'Bin', 'Vatandaş', 'Terör', 'Nedeniyle', '.', '.', '.', ':', 'ANKARA', '-', 'İçişleri', 'Bakanı', 'Muammer', 'Güler', ',', 'Doğu', 've', 'Güneydo', '.', '.', '.']	['B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-ORGANIZATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Fenerbahçe', 'Ülker', 'şu', 'ana', 'kadar', 'Bjelica', ',', 'Kleiza', 've', 'Zoric', 'transferlerini', 'yaptı', '.', 'Ama', 'en', 'büyük', 'transfer', 'Obradovic', ',', '+', '+', '+']	['B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']
['Keske', 'Ankaraya', 'da', 'pino', 'acsalar', 'ya', 'gonullu', 'bile', 'calisirim', 'Ankara']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['Deniz', 'kenarı', 've', 'Emina', ':', ')']	['O', 'O', 'O', 'B-PERSON', 'O', 'O']
['Savaş', 'Troll', 'Özdemir', '.']	['B-PERSON', 'O', 'B-PERSON', 'O']
"['Muhafazakar', 'burjuvazinin', 'Reina', ""'"", 'sı', '-', 'HABERTÜRK']"	['O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-ORGANIZATION']
